v1,v2,v3,v4,v5,v6
1.029757841703616,-1.0512,1.4024,0.77369,1.4679,0.5916
-1.2393840045439253,-2.3507,1.7048,0.90946,-0.5458,-1.9329
-1.1722830828270565,-8.273,10.2646,1.1629,2.1216,-4.4662
1.3757692839577769,2.33,4.9334,0.82929,2.0129,0.7386
-0.672922802281962,9.171,-3.6461,-1.2047,-2.7778,1.4319
-1.3035711717256036,0.71596,1.9507,1.9375,-1.0208,-1.5863
-1.365288363857641,-6.8555,6.2169,-0.62285,0.9064,-3.637
-1.282742915403222,-5.7133,5.953,0.45946,0.7649,-3.3303
0.4084451473985155,0.89392,-1.6283,-0.56854,-0.0513,0.8682
0.223296714546519,-6.301,4.7843,1.106,2.1253,-1.6787
0.2545696243142893,-0.8091,5.1022,-0.67975,1.3964,-0.8872
-1.4048384005810957,-4.391,4.7466,1.137,0.2031,-3.0128
-0.7464141357893619,-2.0776,2.8093,0.60688,0.1271,-1.6199
-0.5192911759230663,1.8955,0.1865,-2.4409,-0.7663,-0.2723
-1.2823854095378697,1.7734,6.7756,-0.39915,-0.1933,-2.3715
-1.3814994576024322,-3.6792,3.8281,1.6297,-0.064,-2.699
-1.0660909953695807,-3.3729,2.5976,0.55257,-0.0406,-2.0915
-1.3574026638566585,-4.4159,5.983,-0.13924,0.5016,-3.2164
-1.3737110955896497,-9.349,9.7942,-0.28018,1.9875,-4.7349
1.1575849505080542,7.8695,0.26876,-3.7883,0.0309,2.2843
-0.33037219855815014,3.9834,-1.5572,1.0103,-1.2393,0.5786
-0.3171766272451084,-0.19038,-0.90597,0.003003,-0.4698,-0.1645
-1.3744852268229353,9.887,-4.0788,-4.3664,-3.6733,0.9243
1.3312886037754836,2.9487,4.3225,0.7155,1.7535,0.9091
-1.2066894908707504,-8.8131,8.7086,-0.21682,1.857,-4.2704
-0.5855636466636467,10.9796,-3.557,-4.4039,-2.9439,1.7728
1.180420975623417,1.9182,-3.2828,-0.61768,0.2361,2.1247
1.0070994577258816,8.3661,0.50781,-3.8155,-0.1463,2.1605
-1.2676522246563087,-6.7893,5.2761,-0.32544,0.806,-3.3413
-1.1992543189831595,-6.7686,6.6753,0.89912,1.1511,-3.5496
-0.759091466989836,-0.32696,2.1324,0.6017,-0.2836,-1.2346
-1.0907115342447404,-0.30005,1.4238,0.024986,-0.7609,-1.4205
-1.0140073715196602,2.8908,0.59693,0.79825,-1.3282,-0.6998
1.4126169859835649,7.5404,0.65005,-0.92544,0.4116,2.4137
0.6871732408714027,8.1881,-3.1338,-2.5276,-1.1678,2.5421
-1.113822833820995,-0.67253,2.7056,0.85774,-0.4718,-1.7558
1.2994958492885982,0.70975,0.75716,-0.44441,1.3445,1.2545
-1.3274496603040518,-6.8266,7.5339,0.59007,1.2033,-3.8582
0.2859410839383967,-6.1665,8.0831,-0.34355,2.8275,-2.2557
1.3995149959823112,-3.7971,4.6429,-0.2957,2.8977,-0.0986
1.31371889948681,1.3492,-1.4501,-0.55949,0.8213,1.8061
-1.3943481736641474,-2.9674,2.3689,0.75429,-0.4755,-2.3132
-0.6184266274766173,3.8964,-1.4304,0.86291,-1.489,0.2521
-1.3751103117312664,-1.0553,3.8949,0.77757,-0.4378,-2.3124
0.3449443623687566,-5.167,3.4399,0.052141,1.808,-1.1181
-0.2151198605062582,6.841,-0.029423,0.44912,-1.2472,0.8169
0.4696142042230878,1.7982,-2.9581,0.2099,-0.3917,1.331
-1.2290384078553531,-6.301,5.6506,0.19567,0.8462,-3.3043
1.169815158493009,0.70148,-0.51182,0.0055892,0.9622,1.3774
0.8489606683619345,9.5311,0.022844,-6.8517,-0.5761,2.2741
0.23660358812487636,2.7356,1.3278,-0.1832,0.0918,0.3814
-1.2908956021654256,-5.6967,5.9179,0.37671,0.7472,-3.329
0.15339922698589636,8.9931,0.2182,-4.572,-1.1519,1.4587
-0.9530552195491204,-7.5756,11.8678,-0.57889,2.5568,-4.463
0.9632283489830459,1.525,-1.4089,-0.76121,0.4527,1.4738
-1.3760658771859315,1.1815,-0.55552,-0.81165,-1.6644,-1.0877
0.5549617790394754,8.3909,2.1624,-3.7405,-0.2712,1.3811
-1.407902394437556,-2.7004,2.4957,0.36636,-0.5037,-2.3121
-1.1382869727343738,-6.6258,8.6521,1.8198,1.586,-3.8626
-1.0614487517176883,8.6889,-2.9033,-0.7819,-2.9454,0.8225
1.3850352703412017,-5.1463,10.3332,-1.1181,4.2236,-1.4535
1.41259836821588,4.8525,-4.7986,-5.6659,-0.275,3.1002
-1.2542636142255938,-0.070365,2.0416,1.1319,-0.8354,-1.6731
1.00404626941751,0.62905,-0.64121,0.75817,0.7814,1.2266
-1.4071758177879419,-0.24418,1.4041,-0.45863,-1.0897,-1.7246
1.3817141365652765,-0.0248,1.2421,-0.5621,1.6339,1.1296
-1.3284780837010355,2.4004,1.8908,0.73231,-1.3104,-1.3466
-0.6432525974439245,1.5892,7.0078,0.42455,0.5199,-1.8064
0.623772162429046,0.97462,4.2265,0.81377,1.3229,-0.0753
1.3817141365652765,-0.0248,1.2421,-0.5621,1.6339,1.1296
1.3982399553977283,8.8855,-1.6831,-1.6599,-0.2712,3.0677
0.9837680454238369,9.7484,0.15394,-1.6134,-0.4477,2.4152
1.4088449409636392,9.2931,-0.7843,-2.1978,-0.142,2.9597
1.1323153783898676,-5.9037,10.9818,-0.82199,4.2142,-1.9496
0.6845141703814495,3.0729,-3.3857,-2.9155,-0.4536,1.8226
-0.6448939676763867,6.3485,-0.73546,-0.58665,-1.7443,0.4545
-1.2364437305336389,9.887,-4.6795,-3.7483,-3.6554,1.1825
-0.7555039973844501,2.4107,-0.17594,1.6245,-1.1523,-0.3587
-0.48079792490571804,-12.9309,13.1779,-2.5677,4.0944,-5.056
0.888057456527565,-0.76771,7.7575,0.64179,2.5547,-0.7786
-1.4115840254536116,-2.6383,1.9242,0.10645,-0.631,-2.1922
-0.6703046510913526,2.1376,-0.47584,-1.3974,-1.0861,-0.2545
0.8268726364189527,-0.34765,4.1905,-0.99138,1.7171,-0.0634
1.2230421160285483,4.5462,2.2935,0.22541,0.9998,1.4463
-0.5262700546403424,-1.4237,2.9241,0.66119,0.2721,-1.3246
1.2783058867573187,0.12415,-0.28733,0.14654,1.2022,1.3544
-1.114519625201997,1.7775,0.73745,-0.45346,-1.2337,-0.9954
-1.2605440359865037,-9.0407,9.0694,-0.98233,1.9094,-4.4305
-1.3701459912917215,1.1815,-0.53324,-0.82716,-1.654,-1.0863
0.8731409287001836,6.8741,0.91995,-0.6694,0.026,1.7203
-0.1304952284008727,-6.3175,7.9632,0.20602,2.4098,-2.6708
-1.3940161192189067,10.1891,-3.9323,-4.1827,-3.7088,0.9208
1.278001040193498,4.0309,-4.6435,-3.9125,-0.2553,2.8113
-0.370539641800608,5.7919,0.065686,-1.5759,-1.2262,0.4851
-1.4090728150107417,10.0215,-4.2699,-4.9159,-3.7663,0.9481
1.0513783999947741,5.6946,0.094818,-0.026738,0.2162,1.8866
-0.48984518824781664,1.8127,6.9144,0.70127,0.6211,-1.6008
-1.4133427626071817,3.166,-1.0002,-2.7151,-2.0883,-0.7384
1.0778125260139133,3.4288,-4.0309,-1.4259,-0.2427,2.3983
-1.2629688295217039,0.35798,2.0416,1.2004,-0.9083,-1.6176
-1.031582880244573,-0.38903,1.62,1.9103,-0.6492,-1.4139
0.5191561403329719,-0.15521,0.060545,-0.088807,0.5545,0.4838
-1.192158691031721,9.8022,-3.8209,-3.7133,-3.4267,1.0424
0.6760708942050387,3.1784,-3.5767,-3.1896,-0.516,1.8682
1.0096144797060964,3.5612,-4.407,-4.4103,-0.406,2.4252
-1.4071617195428292,-4.5566,6.4534,-0.056479,0.567,-3.3813
0.13163207484014605,10.4643,-4.3839,-4.3379,-2.3148,2.5781
-1.4105077576121996,0.90427,1.1693,1.6892,-1.3123,-1.5087
-0.6366994043121543,10.8513,-3.1466,-3.9784,-2.8937,1.6203
-1.4139280503684604,11.9604,3.0835,-5.4435,-2.5913,-0.2366
1.3151050794248615,10.2926,-1.2821,-4.0392,-0.4852,3.1154
-0.4030446411101654,-6.3113,5.355,0.80472,1.6147,-2.4207
0.2588808433062444,-0.73874,5.4672,-0.72371,1.4631,-0.9454
1.2050613618820367,-4.5152,2.1195,1.4448,2.3062,0.1039
-1.4139044308402675,-3.7723,2.883,0.019813,-0.2715,-2.5563
0.976529215775454,4.7055,1.3758,0.081882,0.5459,1.4072
-1.1404620425422534,-2.4211,2.6413,1.6168,-0.249,-2.0319
-0.341382340474768,-6.3879,5.5255,0.79955,1.7219,-2.4047
-1.0051754943702151,8.2957,-2.5605,-1.4905,-2.7616,0.7513
-0.6960593567926057,10.2678,-2.953,-5.8638,-2.8268,1.4347
0.059602987274891994,-0.32902,-0.42785,0.23317,0.0234,0.0958
-0.2488792798028221,2.9135,-0.822,-0.12243,-0.8503,0.3525
-0.867080219263795,-8.4385,8.8483,0.96894,2.1684,-3.9025
-1.0741347622765816,-3.0087,2.6773,1.212,-0.0874,-2.0609
1.4057093246084766,4.7738,-4.8431,-5.5909,-0.279,3.0904
-1.36316976754477,7.2797,-2.2692,-1.144,-2.909,0.1826
-0.28692577700304056,9.2683,-3.5913,-1.356,-2.3954,1.8216
1.1841739259219204,-4.7759,8.4182,-1.8836,3.5842,-1.2159
-0.26410290533066083,-6.4168,5.6026,1.0323,1.8189,-2.3471
1.3916825416859864,5.616,2.2138,-0.12501,0.992,1.7913
-0.7036829891439331,-4.0599,3.6259,-0.32544,0.6305,-2.0378
-0.7757346781928647,0.18416,0.90539,1.5806,-0.6223,-0.9292
-0.8403611717774797,11.6542,-0.057699,-7.1025,-2.6,0.9193
-1.4067778764457908,-3.1081,2.4537,0.52024,-0.4498,-2.3637
-1.413724696760715,-9.9532,8.4756,-1.8733,1.7744,-4.6018
-0.055148134492206125,9.5083,-3.1783,-3.0086,-2.1171,2.0068
-1.323759893535878,-9.5001,9.682,-0.12889,2.0377,-4.6852
1.2181137101766046,1.9017,-3.3111,0.065071,0.2706,2.1656
-0.6170459385957678,-1.6906,2.518,0.51636,0.1401,-1.3742
-1.2044715758414752,-6.8141,6.7019,1.1681,1.158,-3.567
-0.4967226241853717,-8.213,10.083,0.96765,2.7518,-3.7453
-1.296219422201625,10.1891,-4.2759,-4.978,-3.6798,1.0873
1.0076666342382532,0.89599,-1.9702,0.65472,0.4792,1.5361
1.3521201945024133,3.5674,-4.3882,-3.8116,-0.0606,2.7649
1.3895144843545588,3.5012,-3.9795,-1.7841,0.0684,2.7106
0.6271967667905185,-2.5163,2.8093,-0.79742,1.5665,-0.3121
-0.3236354078583513,-13.6779,17.5795,-2.6181,5.2439,-5.8912
0.8755085412388066,-1.5789,8.03,-0.028031,2.7183,-0.9673
1.3716245055567537,3.8944,-4.8166,-4.3418,-0.1759,2.9191
-0.9942727036013006,10.0153,-3.9486,-3.8582,-3.2863,1.2977
-1.3215574079627297,11.6542,2.6542,-5.2107,-2.5388,-0.1043
-1.3103158759584688,11.4038,2.5394,-5.5793,-2.513,-0.1076
1.3995149959823112,-3.7971,4.6429,-0.2957,2.8977,-0.0986
-0.13511564887462424,3.1039,-1.1536,1.5651,-0.8314,0.5612
1.2296440439221294,4.987,-5.1508,-6.3913,-0.5486,3.0079
1.2151242368320014,7.6439,0.9885,-0.87371,0.2662,2.164
-0.24664642004745108,2.6963,-3.1226,-1.3121,-1.2756,0.7823
-1.0884576443510845,3.2881,-2.2701,-2.2224,-2.0357,-0.1412
-0.7531114934415284,7.6046,-2.3429,-0.85302,-2.3624,0.8562
1.3246498876994974,-3.7413,5.5777,-0.63578,3.0014,-0.3521
-0.7171340121365002,0.44696,4.5907,-0.24398,0.134,-1.5682
1.0789104676275003,3.6274,3.308,0.48921,1.1964,0.9614
-1.354427638277536,6.8162,-1.2804,0.76076,-2.6329,-0.0759
1.3909373084400851,3.8426,-4.9314,-4.1323,-0.1717,2.9536
0.8129807356775242,-1.1816,1.3818,0.7336,1.2666,0.3594
0.179395535241471,9.6325,-3.1123,-2.7164,-1.8879,2.2467
-1.3283721622963047,2.4955,0.48554,0.36119,-1.6056,-1.0512
-0.4106095590762057,3.5116,-1.2538,1.0129,-1.1881,0.3669
-1.3113831793795199,2.8825,-2.3086,-2.3724,-2.2055,-0.4173
-1.2456076284481998,-0.84841,2.5377,0.097399,-0.6108,-1.8804
-1.2816668172329875,0.46351,1.4281,2.0202,-1.0656,-1.4978
-1.3544698102956727,10.1374,-1.331,-5.4707,-3.1413,0.4323
1.3869742516683217,7.3915,0.029699,-7.3987,0.2842,2.4898
-1.2268636916745272,-6.7562,5.0585,-0.55044,0.7983,-3.252
-1.4137389182096955,-2.3548,2.3792,0.48274,-0.5847,-2.2428
-1.4022629488425429,12.5398,2.9438,-3.5258,-2.6945,-0.1101
-0.9072600801490742,-7.2135,11.6433,-0.94613,2.5034,-4.3179
-0.8584520355619742,-1.432,2.1144,0.42067,-0.2208,-1.4961
-1.192460107456324,-6.3486,5.6154,0.42584,0.8829,-3.2678
0.2152442325723184,5.9947,0.53009,0.84998,-0.5779,1.0084
1.175126132845657,8.8793,-1.9136,-0.53751,-0.5395,2.8897
1.400052994361289,9.4318,-0.66263,-1.6728,-0.1472,2.9473
-0.11711183079027687,6.4417,-0.80743,-0.69139,-1.2449,1.0106
1.4056254958265793,7.7763,-2.7473,-1.9353,-0.3103,3.1215
1.0590050877813488,0.039307,6.2332,-0.30346,2.2997,-0.1817
1.0793574154531453,8.6806,0.0091344,-3.703,-0.2209,2.3796
-0.8582272465009364,-1.8624,4.026,0.55127,0.2263,-1.9428
0.9987139744843961,0.13863,-0.19651,0.0081754,0.9386,1.0588
-1.393829541300438,-5.4236,3.8255,-1.2526,0.1848,-2.9725
0.4922226585480597,1.8644,2.6491,0.47369,0.7424,0.2421
0.5171906707925678,9.2621,-3.521,-1.872,-1.5763,2.6107
0.09956046697477983,-4.4448,2.2241,0.49826,1.2111,-1.012
0.2571617600231406,1.7237,-2.1501,-0.77027,-0.4314,0.9457
-0.9145080944732874,2.7935,0.32274,-0.86078,-1.269,-0.56
-1.32914679543037,-2.6528,2.1375,0.94437,-0.5037,-2.1546
1.3997285004772724,3.1287,4.2933,0.64696,1.7891,1.0104
0.687148519949702,8.1881,-3.1338,-2.5276,-1.1678,2.5421
-0.2709819446375705,6.1499,-1.1605,-1.2371,-1.4256,0.8836
-0.43896076121375477,5.6574,0.72974,-1.4892,-1.1416,0.2637
1.3775817248284015,8.4551,-1.672,-2.0815,-0.2251,2.9802
-1.004980169579136,0.42212,2.6225,-0.064238,-0.5438,-1.4662
